policy_id,policy_name,condition_id,condition_name,condition_query,condition_enabled
4800407,UDS - Staging - TDM - Kafka Producer Quotas - Non-Pageable - stg-ultimate-jam,36718743,WARNING Staging Producer Near Quota in stg-ultimate-jam,"FROM KafkaClientStats
SELECT max(produceByteRateSec/produceQuotaBytePerSec) * 100
WHERE cluster like 'stg-ultimate-jam%'
  AND produceQuotaBytePerSec > 0
  AND clientId in ('producer.wam-snapshots.window-aggregation-merger.aggregation-pipeline','producer.wam-results.window-aggregation-merger.aggregation-pipeline','producer.mirror-pae.daqs')
FACET clientId
",True
4800407,UDS - Staging - TDM - Kafka Producer Quotas - Non-Pageable - stg-ultimate-jam,36718742,WARNING Staging Producer Throttled in stg-ultimate-jam,"FROM KafkaClientStats
SELECT max(produceThrottleTimeMs)
WHERE cluster like 'stg-ultimate-jam%'
  AND clientId in ('producer.wam-snapshots.window-aggregation-merger.aggregation-pipeline','producer.wam-results.window-aggregation-merger.aggregation-pipeline','producer.mirror-pae.daqs')
FACET clientId
",True
4800408,UDS - Staging - QA cells - Retention - Non-Pageable - stg-ultimate-jam,36718746,WARNING Staging Partition Size exceeds 80% of Retention Bytes in stg-ultimate-jam,"FROM KafkaBrokerTopicStats
SELECT max(maxPartitionSizeBytes)/max(retentionBytes)
WHERE cluster like 'stg-ultimate-jam%'
  AND topic in ('cell_partial_aggregates','partially_aggregated_events','undecided_daqs_results')
facet topic
",True
4800409,UDS - Staging - QA cells - Lag - Non-Pageable - stg-ultimate-jam,36718741,WARNING Staging PAE Distributor/Mirror lag in stg-ultimate-jam,"FROM KafkaConsumerLag
SELECT max(secondsLag)
WHERE topic = 'cell_partial_aggregates'
  AND group = 'daqs-mirror-pae'
  AND cluster = 'staging.stg-ultimate-jam'
",True
4800409,UDS - Staging - QA cells - Lag - Non-Pageable - stg-ultimate-jam,36718740,WARNING Staging Window Aggregation Merger lag in stg-ultimate-jam,"FROM KafkaConsumerLag
SELECT max(secondsLag)
WHERE topic = 'partially_aggregated_events'
  AND group = 'window_aggregation_merger_partial_aggregates'
  AND cluster = 'staging.stg-ultimate-jam'
",True
4800409,UDS - Staging - QA cells - Lag - Non-Pageable - stg-ultimate-jam,36718739,SEV5 Result Validator lag in stg-ultimate-jam,"FROM KafkaConsumerLag
SELECT max(secondsLag)
WHERE group = 'result_validator_default'
  AND cluster = 'staging.stg-ultimate-jam'
FACET topic
",True
4802443,website-monitoring | https://www.speedycash.com/,36742472,website-monitoring | https://www.speedycash.com/ | condition_bl,SELECT count(result) as result FROM SyntheticCheck WHERE monitorId = '54b8db41-e8fa-41b4-b066-0e16f93254f8' and result = 'FAILED',True
4802443,website-monitoring | https://www.speedycash.com/,36742471,website-monitoring | https://www.speedycash.com/ | condition_ping,"SELECT count(result) as result FROM SyntheticCheck WHERE monitorId = '6812dc93-c036-4e62-8bb3-65b0ae6c5e5b' and result = 'FAILED' and location in ('AWS_US_EAST_1', 'AWS_US_WEST_2', 'AWS_EU_WEST_2')",True
4802483,website-monitoring | https://secure.speedycash.com/User/Login,36742667,website-monitoring | https://secure.speedycash.com/User/Login | condition_bl,SELECT count(result) as result FROM SyntheticCheck WHERE monitorId = '45a26855-e284-49c5-9108-ece9f46213f7' and result = 'FAILED',True
4802483,website-monitoring | https://secure.speedycash.com/User/Login,36742666,website-monitoring | https://secure.speedycash.com/User/Login | condition_ping,"SELECT count(result) as result FROM SyntheticCheck WHERE monitorId = '407c69d1-6d64-4087-b9e3-a4ff204cbf22' and result = 'FAILED' and location in ('AWS_US_EAST_1', 'AWS_US_WEST_2', 'AWS_EU_WEST_2')",True
4804591,mlongtestpolicy,36767878,mlongtest,SELECT count(*) FROM SyntheticCheck where location = '1-mlongtest-9BA' FACET result,True
4804718,TestForDelete,36768404,TestToCheckDelete,SELECT count(*) FROM SyntheticCheck where location = '1-mlongtest-9BA' FACET result,True
4805251,website-monitoring | https://monblogvoyage.fr/,36772657,website-monitoring | https://monblogvoyage.fr/ | condition_bl,SELECT count(result) as result FROM SyntheticCheck WHERE monitorId = '4b39c31a-8fe4-4785-b57f-bd27d5f6409b' and result = 'FAILED',True
4805251,website-monitoring | https://monblogvoyage.fr/,36772655,website-monitoring | https://monblogvoyage.fr/ | condition_ping,"SELECT count(result) as result FROM SyntheticCheck WHERE monitorId = 'a3505977-97ee-433e-81f1-6fb53b0b460a' and result = 'FAILED' and location in ('AWS_US_EAST_1', 'AWS_US_WEST_2', 'AWS_EU_WEST_2')",True
4805295,NewLibraryVulnerabilityInRemediateLog4ShellPolicy,36772930,New Library Vulnerability Detected in Entity RemediateLog4Shell,SELECT count(*) FROM Vulnerability WHERE issueType = 'Library Vulnerability' and entityGuid = 'MXxBUE18QVBQTElDQVRJT058NTk0ODAyMDI1',True
4814732,website-monitoring | https://onbase.centennialco.gov/OnBaseAgendaOnline,36884234,website-monitoring | https://onbase.centennialco.gov/OnBaseAgendaOnline | condition_bl,SELECT count(result) as result FROM SyntheticCheck WHERE monitorId = '742f4cfd-1dc4-4da9-a7b5-01d62e34749a' and result = 'FAILED',False
4814732,website-monitoring | https://onbase.centennialco.gov/OnBaseAgendaOnline,36884233,website-monitoring | https://onbase.centennialco.gov/OnBaseAgendaOnline | condition_ssl,SELECT latest(sslCertificateExpirationDaysRemaining) as 'result' FROM SyntheticRequest WHERE monitorId = '9fe7473c-6d26-45f9-bd6c-cf0d0d1573f3',True
4814732,website-monitoring | https://onbase.centennialco.gov/OnBaseAgendaOnline,36884232,website-monitoring | https://onbase.centennialco.gov/OnBaseAgendaOnline | condition_ping,"SELECT count(result) as result FROM SyntheticCheck WHERE monitorId = '9fe7473c-6d26-45f9-bd6c-cf0d0d1573f3' and result = 'FAILED' and location in ('AWS_US_EAST_1', 'AWS_US_WEST_2', 'AWS_EU_WEST_2')",True
4817517,prueba politica,36913768,prueba condicion,"SELECT percentile(duration , 95) AS 'percentile95' FROM Transaction WHERE appName = 'FoodMe-eha'and name ='WebTransaction/Expressjs/POST//api/order'",True
4818138,website-monitoring | https://www.3838.com/,36921172,website-monitoring | https://www.3838.com/ | condition_ssl,SELECT latest(sslCertificateExpirationDaysRemaining) as 'result' FROM SyntheticRequest WHERE monitorId = 'f8d4a8cb-5ff1-44bb-852f-2c45d6c28824',True
4818138,website-monitoring | https://www.3838.com/,36921171,website-monitoring | https://www.3838.com/ | condition_bl,SELECT count(result) as result FROM SyntheticCheck WHERE monitorId = '7a8d4f95-67e8-42ba-9bf5-8e66ca2a2d6b' and result = 'FAILED',False
4818138,website-monitoring | https://www.3838.com/,36921170,website-monitoring | https://www.3838.com/ | condition_ping,"SELECT count(result) as result FROM SyntheticCheck WHERE monitorId = 'f8d4a8cb-5ff1-44bb-852f-2c45d6c28824' and result = 'FAILED' and location in ('AWS_US_EAST_1', 'AWS_US_WEST_2', 'AWS_EU_WEST_2')",True
4820795,website-monitoring | https://www.nissen.co.jp/,36945340,website-monitoring | https://www.nissen.co.jp/ | condition_ssl,SELECT latest(sslCertificateExpirationDaysRemaining) as 'result' FROM SyntheticRequest WHERE monitorId = 'b05c874f-9c8c-452e-9601-7c49f102ebff',True
4820795,website-monitoring | https://www.nissen.co.jp/,36945339,website-monitoring | https://www.nissen.co.jp/ | condition_ping,"SELECT count(result) as result FROM SyntheticCheck WHERE monitorId = 'b05c874f-9c8c-452e-9601-7c49f102ebff' and result = 'FAILED' and location in ('AWS_US_EAST_1', 'AWS_US_WEST_2', 'AWS_EU_WEST_2')",True
4820795,website-monitoring | https://www.nissen.co.jp/,36945338,website-monitoring | https://www.nissen.co.jp/ | condition_bl,SELECT count(result) as result FROM SyntheticCheck WHERE monitorId = 'cf011a93-2162-4aa9-91cb-7b3d823e5c56' and result = 'FAILED',False
4830794,KTP: Test-urgency,37170565,Too long since last log cleaner run,"FROM KafkaBrokerStats SELECT max(logCleanerTimeSinceLastRunMs) WHERE (cluster LIKE 'test-%-kafka') FACET cluster, broker",True
4830794,KTP: Test-urgency,37170564,Kafka broker partition count approaching 4000 limit,"FROM KafkaBrokerStats SELECT max(partitionCount) WHERE (cellType != 'incident-response' AND cellType != 'marathon') AND (cluster LIKE 'test-%-kafka') FACET cluster, broker",True
4830794,KTP: Test-urgency,37170562,Missing KafkaBrokersHealth events,FROM KafkaBrokersHealth SELECT count(*) WHERE (cluster LIKE 'test-%') FACET cluster,True
4830794,KTP: Test-urgency,37170560,Missing KafkaClusterStats events (kafka),FROM KafkaClusterStats SELECT count(*) WHERE (cluster LIKE 'test-%-kafka') FACET cluster,True
4830794,KTP: Test-urgency,37170559,Missing KafkaBrokerTopicStats events (kafka),FROM KafkaBrokerTopicStats SELECT count(*) WHERE (cluster LIKE 'test-%-kafka') FACET cluster,True
4830794,KTP: Test-urgency,37170558,Missing KafkaBrokerStats events (kafka),FROM KafkaBrokerStats SELECT count(*) WHERE (cluster LIKE 'test-%-kafka') FACET cluster,True
4830794,KTP: Test-urgency,37170557,Missing KafkaConsumerOffsetsHealth events,FROM KafkaConsumerOffsetsHealth SELECT count(*) WHERE (cluster LIKE 'testing.test-%') FACET cluster,True
4830794,KTP: Test-urgency,37170556,P99 Produce request latency too high,"FROM KafkaBrokerStats SELECT average(produceLatency99thPercentileMs) WHERE (cluster LIKE 'test-%-kafka') FACET cluster, broker",True
4830794,KTP: Test-urgency,37170551,Kafka broker offline,"FROM KafkaBrokerStats SELECT count(*) WHERE (cluster LIKE 'test-%-kafka') FACET cluster, broker",True
4834024,website-monitoring | https://fpnavi.net/,37067050,website-monitoring | https://fpnavi.net/ | condition_ssl,SELECT latest(sslCertificateExpirationDaysRemaining) as 'result' FROM SyntheticRequest WHERE monitorId = '35fdc5b0-8986-4925-8b9a-a8f3c52fab77',True
4834024,website-monitoring | https://fpnavi.net/,37067049,website-monitoring | https://fpnavi.net/ | condition_bl,SELECT count(result) as result FROM SyntheticCheck WHERE monitorId = 'f16bc994-5a6f-4f11-9055-a3402292722b' and result = 'FAILED',True
4834024,website-monitoring | https://fpnavi.net/,37067048,website-monitoring | https://fpnavi.net/ | condition_ping,"SELECT count(result) as result FROM SyntheticCheck WHERE monitorId = '35fdc5b0-8986-4925-8b9a-a8f3c52fab77' and result = 'FAILED' and location in ('AWS_US_EAST_1', 'AWS_US_WEST_2', 'AWS_EU_WEST_2')",True
4841402,Upboard Incident SLA: Kafka Platform,37150051,Open High Severity Incident Out of SLA,FROM Upboard3MonthIncidentSnapshot select uniqueCount(id) where days_since_ended > 5 where state != 'closed' where max_severity < 3 where key_teams like '%Kafka Platform%' facet id,True
4841402,Upboard Incident SLA: Kafka Platform,37150050,Incident Root Cause Out of SLA,FROM Upboard3MonthIncidentSnapshot select uniqueCount(id) where days_since_ended > 2 where state != 'closed' where max_severity < 5 where (root_cause = '' or root_cause is null) where key_teams like '%Kafka Platform%' facet id,True
4841402,Upboard Incident SLA: Kafka Platform,37150049,Open Low Severity Incident Out of SLA,FROM Upboard3MonthIncidentSnapshot select uniqueCount(id) where days_since_ended > 7 where state != 'closed' where max_severity >= 3 where key_teams like '%Kafka Platform%' facet id,True
4858300,website-monitoring | http://www.lifecorp.jp/pb/,37326402,website-monitoring | http://www.lifecorp.jp/pb/ | condition_bl,SELECT count(result) as result FROM SyntheticCheck WHERE monitorId = '6b00e34d-517a-4def-8e19-00fca4c7280d' and result = 'FAILED',False
4858300,website-monitoring | http://www.lifecorp.jp/pb/,37326401,website-monitoring | http://www.lifecorp.jp/pb/ | condition_ssl,SELECT latest(sslCertificateExpirationDaysRemaining) as 'result' FROM SyntheticRequest WHERE monitorId = '086c2275-2d21-415a-b670-6f18b0675e63',True
4858300,website-monitoring | http://www.lifecorp.jp/pb/,37326400,website-monitoring | http://www.lifecorp.jp/pb/ | condition_ping,"SELECT count(result) as result FROM SyntheticCheck WHERE monitorId = '086c2275-2d21-415a-b670-6f18b0675e63' and result = 'FAILED' and location in ('AWS_US_EAST_1', 'AWS_US_WEST_2', 'AWS_EU_WEST_2')",True
4863788,Online Boutique All Alerts,37378014,Cluster Stability,"SELECT uniqueCount(host) from K8sClusterSample where hostStatus != 'running' facet hostStatus, clusterName",True
4863788,Online Boutique All Alerts,37378013,High Latency,SELECT average(duration) FROM Transaction where (appName = 'store-productcatalogservice' OR appName = 'store-frontend' OR appName = 'store-adservice' OR appName = 'store-cartservice' OR appName = 'store-checkoutservice' OR appName = 'store-currencyservice' OR appName = 'store-emailservice' OR appName = 'store-paymentservice' OR appName = 'store-recommendationservice' OR appName = 'store-shippingservice') FACET appName,True
4863788,Online Boutique All Alerts,37378012,POD Stability,from K8sPodSample SELECT latest(isReady) facet podName,True
4863788,Online Boutique All Alerts,37378011,SLO Compliance,"FROM Metric SELECT clamp_max(sum(newrelic.sli.good) / sum(newrelic.sli.valid) * 100, 100) as 'SLO compliance' FACET sli.guid",True
4863788,Online Boutique All Alerts,37378010,Container Stability,from K8sContainerSample SELECT average(cpuCoresUtilization) facet containerID,True
4894475,Upboard Incident SLA: Kafka Platform,37625408,Open High Severity Incident Out of SLA,FROM Upboard3MonthIncidentSnapshot select uniqueCount(id) where days_since_ended > 5 where state != 'closed' where max_severity < 3 where key_teams like '%Kafka Platform%' facet id,True
4894475,Upboard Incident SLA: Kafka Platform,37625406,Incident Root Cause Out of SLA,FROM Upboard3MonthIncidentSnapshot select uniqueCount(id) where days_since_ended > 2 where state != 'closed' where max_severity < 5 where (root_cause = '' or root_cause is null) where key_teams like '%Kafka Platform%' facet id,True
4894475,Upboard Incident SLA: Kafka Platform,37625402,Open Low Severity Incident Out of SLA,FROM Upboard3MonthIncidentSnapshot select uniqueCount(id) where days_since_ended > 7 where state != 'closed' where max_severity >= 3 where key_teams like '%Kafka Platform%' facet id,True
4896637,Upboard Incident SLA: Kafka Platform,37645783,Open Low Severity Incident Out of SLA,FROM Upboard3MonthIncidentSnapshot select uniqueCount(id) where days_since_ended > 7 where state != 'closed' where max_severity >= 3 where key_teams like '%Kafka Platform%' facet id,True
4896637,Upboard Incident SLA: Kafka Platform,37645782,Incident Root Cause Out of SLA,FROM Upboard3MonthIncidentSnapshot select uniqueCount(id) where days_since_ended > 2 where state != 'closed' where max_severity < 5 where (root_cause = '' or root_cause is null) where key_teams like '%Kafka Platform%' facet id,True
4896637,Upboard Incident SLA: Kafka Platform,37645781,Open High Severity Incident Out of SLA,FROM Upboard3MonthIncidentSnapshot select uniqueCount(id) where days_since_ended > 5 where state != 'closed' where max_severity < 3 where key_teams like '%Kafka Platform%' facet id,True
4903780,Mobile Crash Analytics alert policy,37698568,High Unique Crash Count (Mobile),SELECT uniqueCount(crashLocation) FROM MobileCrash FACET appName,True
4903780,Mobile Crash Analytics alert policy,37698567,High Crash Rate by Version (Mobile),"SELECT percentage(uniqueCount(sessionId), where category = 'Crash') as 'Crash rate' FROM MobileSession, MobileCrash FACET appName, appVersion",True
4903780,Mobile Crash Analytics alert policy,37698566,High Crash Rate (Mobile),"SELECT percentage(uniqueCount(sessionId), where category = 'Crash') as 'Crash rate' FROM MobileSession, MobileCrash FACET appName ",True
4905455,KPT: Confluent test-sleepy-puppy (high-urgency) (TF),37717268,Confluent active connection limit,SELECT max(confluent_kafka_server_active_connection_count) AS 'Active Connections' FROM Metric WHERE kafka.cluster_name = 'test-sleepy-puppy',True
4905455,KPT: Confluent test-sleepy-puppy (high-urgency) (TF),37717267,Confluent kafka request limit,SELECT max(confluent_kafka_server_request_count) / 60 as 'Requests Per Second' FROM Metric WHERE kafka.cluster_name = 'test-sleepy-puppy',True
4905455,KPT: Confluent test-sleepy-puppy (high-urgency) (TF),37717266,Confluent successful authentication limit,SELECT max(confluent_kafka_server_successful_authentication_count) / 60 AS 'Auths Per Second' FROM Metric WHERE kafka.cluster_name = 'test-sleepy-puppy',True
4905455,KPT: Confluent test-sleepy-puppy (high-urgency) (TF),37717265,Confluent ingress limit,"SELECT sum(l) as ingress from (SELECT rate(sum(confluent_kafka_server_received_bytes), 1 second) as l FROM Metric WHERE kafka.cluster_name = 'test-sleepy-puppy' FACET topic)",True
4905455,KPT: Confluent test-sleepy-puppy (high-urgency) (TF),37717264,Confluent partition limit,SELECT latest(confluent_kafka_server_partition_count) AS partitions FROM Metric WHERE kafka.cluster_name = 'test-sleepy-puppy',True
4905455,KPT: Confluent test-sleepy-puppy (high-urgency) (TF),37717263,Confluent egress limit,"SELECT sum(l) as egress from (SELECT rate(sum(confluent_kafka_server_sent_bytes), 1 second) as l FROM Metric WHERE kafka.cluster_name = 'test-sleepy-puppy' FACET topic)",True
4905455,KPT: Confluent test-sleepy-puppy (high-urgency) (TF),37717262,Otel Collector OOM Kill alert,FROM K8sContainerSample SELECT uniqueCount(containerName) WHERE reason = 'OOMKilled' AND containerName = 'kpt-confluent-metrics' AND clusterName = 'test-sleepy-puppy',True
4905455,KPT: Confluent test-sleepy-puppy (high-urgency) (TF),37717261,Confluent cluster load percent,SELECT latest(confluent_kafka_server_cluster_load_percent) * 100 FROM Metric WHERE kafka.cluster_name = 'test-sleepy-puppy',True
4938282,KPT: Zookeeper Cells staging (high-urgency) (TF),37861079,KPT: Zookeeper high outstanding requests (high-urgency),FROM ZookeeperMonitor SELECT max(zk_outstanding_requests) WHERE zk_cluster like 'stg-%' FACET zk_cluster,True
4938282,KPT: Zookeeper Cells staging (high-urgency) (TF),37861078,KPT: Zookeeper no active leaders (high-urgency),FROM ZookeeperMonitor SELECT uniqueCount(zk_server) where zk_cluster like 'stg-%' and zk_server_state = 'leader' FACET zk_cluster,True
